x,f(x)
3.897,-0.805
0.671,-0.052
1.158,-0.119
-2.699,131.858
-2.033,34.813
1.366,-0.104
-1.838,12.371
2.898,0.332
-1.323,-1.591
3.660,-0.659
4.328,-0.491
-1.829,11.676
-1.588,0.341
-3.024,67.339
2.681,0.618
3.822,-0.781
-1.751,6.414
4.085,-0.754
3.503,-0.478
0.441,-0.018
-0.227,-0.003
0.158,-0.001
-3.681,-1070.874
2.544,0.759
4.468,-0.296
2.171,0.753
-4.628,-918.610
4.756,0.039
-4.100,-2710.156
-4.411,-2544.038
4.400,-0.391
1.609,0.033
-0.668,-0.198
-4.341,-2794.263
3.601,-0.596
-3.292,-145.352
0.576,-0.037
1.356,-0.107
1.495,-0.052
-3.318,-179.433
0.921,-0.092
1.040,-0.108
-2.922,103.177
0.220,-0.002
-2.217,66.641
0.247,-0.003
3.136,0.007
2.772,0.504
1.358,-0.106
3.656,-0.655
-0.126,-0.000
3.030,0.150
-3.968,-2249.315
-4.749,440.166
-0.883,-0.506
-1.806,9.899
1.510,-0.043
2.984,0.213
3.279,-0.184
1.178,-0.120
2.756,0.525
-3.189,-37.528
-0.023,-0.000
4.442,-0.332
-0.323,-0.013
1.879,0.373
2.765,0.512
1.917,0.430
-2.786,127.423
1.878,0.372
0.771,-0.069
2.619,0.689
3.974,-0.804
1.058,-0.110
-4.788,921.301
-3.031,64.067
2.910,0.315
-2.714,131.647
-1.274,-1.514
-0.390,-0.027
0.642,-0.048
2.638,0.668
4.267,-0.572
0.521,-0.028
2.986,0.211
2.508,0.786
3.889,-0.803
-0.355,-0.019
3.019,0.165
-1.017,-0.806
4.183,-0.670
-1.104,-1.047
4.566,-0.163
-0.691,-0.222
4.359,-0.449
-0.578,-0.118
-1.612,0.910
-4.312,-2855.556
4.976,0.162
1.299,-0.116
0.545,-0.032
-1.638,1.609
0.222,-0.002
-2.542,122.792
2.431,0.826
-0.050,-0.000
4.273,-0.564
3.562,-0.550
-0.230,-0.003
-4.656,-629.855
2.767,0.510
0.825,-0.078
3.528,-0.509
-1.852,13.593
3.688,-0.686
-0.715,-0.250
-0.876,-0.494
1.556,-0.011
-1.893,17.407
4.939,0.149
1.600,0.025
-1.101,-1.036
0.079,-0.000
-4.684,-320.458
3.455,-0.417
-3.380,-273.814
-3.210,-55.717
4.567,-0.162
-1.239,-1.434
0.393,-0.013
4.540,-0.196
0.950,-0.097
1.860,0.345
3.269,-0.170
3.516,-0.494
-3.288,-140.901
1.462,-0.070
3.282,-0.187
4.490,-0.264
2.793,0.476
1.267,-0.119
-3.213,-59.376
3.541,-0.525
-1.455,-1.339
-3.606,-815.639
2.928,0.291
-3.318,-179.969
-0.324,-0.013
0.825,-0.078
4.135,-0.716
4.899,0.131
-3.956,-2201.171
4.849,0.105
-2.712,131.682
1.516,-0.040
4.561,-0.170
3.051,0.122
0.295,-0.005
-1.988,28.397
1.507,-0.045
2.778,0.495
-0.771,-0.322
1.490,-0.055
2.825,0.431
0.225,-0.002
1.874,0.367
-3.185,-33.684
0.601,-0.041
-3.734,-1271.342
4.561,-0.170
-0.860,-0.465
-1.134,-1.134
-2.992,80.321
0.513,-0.027
-2.020,32.868
2.108,0.690
4.659,-0.054
-0.426,-0.038
2.326,0.836
-4.588,-1313.472
2.756,0.524
1.134,-0.117
-2.648,131.083
-3.953,-2189.217
-3.937,-2122.319
4.381,-0.418
-2.782,127.865
2.481,0.803
-0.490,-0.064
2.561,0.745
-4.809,1178.068
-1.690,3.463
2.441,0.822
0.836,-0.080
1.825,0.294
-4.623,-971.747
4.133,-0.718
0.567,-0.035
4.332,-0.486
2.503,0.789
4.040,-0.781
-3.667,-1020.438
-4.579,-1389.579
3.655,-0.654
-4.419,-2507.634
-4.128,-2779.163
-2.156,55.128
2.139,0.723
-4.632,-879.658
-2.735,130.960
1.729,0.164
-4.539,-1737.438
0.773,-0.069
2.136,0.719
-4.684,-328.110
-1.148,-1.174
-2.547,123.328
-1.559,-0.204
-3.798,-1531.790
4.163,-0.690
-4.956,3131.756
1.488,-0.056
-0.647,-0.177
4.797,0.071
3.611,-0.607
-2.763,129.410
0.257,-0.003
-3.315,-175.109
-4.347,-2776.710
-2.364,94.858
-3.615,-843.511
-0.100,-0.000
-1.560,-0.197
3.789,-0.763
-2.180,59.498
-4.538,-1743.850
-0.672,-0.201
-0.926,-0.593
-1.594,0.483
-2.883,112.568
2.281,0.824
0.989,-0.102
2.019,0.577
-1.574,0.064
-2.679,131.823
-2.543,122.852
4.718,0.005
1.380,-0.100
-4.140,-2806.273
0.612,-0.043
2.393,0.836
3.941,-0.807
3.945,-0.807
-1.341,-1.603
-4.689,-263.640
0.374,-0.011
2.345,0.839
4.320,-0.503
-4.542,-1709.991
0.096,-0.000
-2.919,103.994
-3.439,-383.275
-0.044,-0.000
-2.177,58.970
-3.457,-421.282
0.867,-0.084
3.986,-0.801
0.279,-0.004
1.623,0.046
2.112,0.693
-0.371,-0.022
2.450,0.819
3.462,-0.426
3.276,-0.179
2.843,0.407
-0.571,-0.113
-0.665,-0.194
2.691,0.606
-0.641,-0.171
-1.737,5.661
0.963,-0.098
2.278,0.823
1.749,0.191
-2.097,44.855
1.111,-0.116
-0.669,-0.199
4.101,-0.743
4.345,-0.468
3.734,-0.725
4.811,0.080
-2.203,63.961
2.355,0.839
0.093,-0.000
1.807,0.269
1.746,0.187
4.804,0.075
-1.689,3.416
-1.142,-1.156
3.090,0.069
-4.454,-2323.117
-3.356,-235.974
4.173,-0.680
-0.145,-0.000
2.046,0.613
1.365,-0.104
-1.579,0.152
-4.642,-776.722
-0.504,-0.071
-1.358,-1.605
-4.254,-2915.317
-4.770,698.365
-0.960,-0.668
-4.004,-2390.302
4.912,0.137
1.880,0.374
-1.094,-1.017
3.070,0.096
-4.899,2356.685
-2.087,43.117
-1.260,-1.484
3.243,-0.135
3.758,-0.744
-0.410,-0.032
4.242,-0.604
-2.612,129.178
-2.889,111.194
3.735,-0.726
1.318,-0.114
-1.448,-1.381
-2.492,116.395
-3.295,-148.849
-3.589,-761.822
1.650,0.073
-4.440,-2400.901
1.980,0.522
2.387,0.837
-4.576,-1421.485
-0.782,-0.338
3.724,-0.718
-2.556,124.352
4.855,0.108
-3.614,-841.798
-2.689,131.887
-2.139,52.128
0.960,-0.098
2.432,0.826
4.160,-0.693
4.081,-0.757
1.507,-0.045
-0.922,-0.585
-2.479,114.436
3.636,-0.634
0.545,-0.032
-3.492,-501.849
-2.157,55.248
3.703,-0.700
-3.152,-7.569
-3.725,-1233.758
1.232,-0.120
0.735,-0.063
1.387,-0.099
-1.382,-1.587
2.168,0.750
4.493,-0.261
1.757,0.201
4.101,-0.744
2.136,0.720
-0.900,-0.541
-2.862,116.738
-3.815,-1601.511
-0.897,-0.533
4.261,-0.579
0.783,-0.071
-1.726,5.075
-1.117,-1.083
-4.323,-2834.229
-1.666,2.531
-3.948,-2165.975
-1.646,1.850
4.846,0.103
-0.712,-0.246
3.542,-0.526
2.214,0.787
4.977,0.162
-4.136,-2797.537
-0.819,-0.395
-0.504,-0.071
1.492,-0.054
-1.819,10.863
-3.541,-624.117
3.440,-0.397
2.763,0.515
-2.793,126.723
2.155,0.739
-1.550,-0.357
-0.865,-0.474
-2.786,127.473
4.070,-0.765
0.879,-0.086
-3.971,-2263.304
-2.339,90.087
-0.707,-0.241
-3.852,-1757.725
-0.003,-0.000
0.324,-0.007
3.513,-0.491
3.333,-0.256
4.940,0.149
1.290,-0.117
1.641,0.064
-0.264,-0.006
-0.587,-0.125
-1.013,-0.795
0.113,-0.000
2.229,0.798
4.901,0.132
-1.193,-1.308
1.656,0.080
-0.836,-0.423
-0.702,-0.234
2.075,0.650
3.969,-0.804
-3.494,-505.596
-0.601,-0.136
2.142,0.725
4.851,0.105
4.528,-0.212
1.170,-0.120
3.176,-0.046
-2.399,101.288
-3.138,2.448
-3.192,-39.927
-2.109,46.835
2.195,0.773
2.000,0.551
3.141,0.001
-1.133,-1.131
-0.314,-0.011
-1.541,-0.488
-3.196,-43.717
4.404,-0.386
-0.432,-0.040
-1.298,-1.558
-2.200,63.323
3.909,-0.806
2.419,0.830
3.685,-0.683
4.557,-0.174
-0.293,-0.009
3.044,0.131
-0.614,-0.147
0.386,-0.012
1.847,0.327
2.548,0.756
-0.919,-0.578
3.373,-0.309
0.019,-0.000
1.304,-0.116
0.253,-0.003
-0.821,-0.399
1.981,0.523
-1.395,-1.567
3.024,0.159
-1.066,-0.938
1.055,-0.110
-1.045,-0.880
-2.220,67.038
2.514,0.782
-3.805,-1561.546
-0.606,-0.140
3.277,-0.181
0.814,-0.076
-3.129,8.488
-2.937,98.969
2.898,0.332
-0.661,-0.190
1.619,0.042
1.258,-0.119
-3.990,-2338.069
-0.569,-0.111
3.458,-0.421
-0.331,-0.014
3.366,-0.300
2.726,0.563
-2.406,102.428
4.170,-0.683
0.376,-0.011
-0.901,-0.541
-3.171,-22.646
-2.413,103.730
-0.284,-0.008
-1.751,6.398
-2.076,41.473
-0.814,-0.388
-4.734,255.677
0.337,-0.008
-2.202,63.718
3.276,-0.180
2.587,0.721
1.648,0.071
1.881,0.377
2.305,0.832
-2.669,131.662
-2.890,111.104
-1.784,8.403
3.068,0.099
1.830,0.303
2.689,0.609
-0.037,-0.000
2.267,0.819
1.875,0.367
-2.833,121.592
-4.145,-2816.559
-4.455,-2316.846
0.220,-0.002
4.633,-0.082
2.844,0.406
2.327,0.837
0.716,-0.060
-3.882,-1886.288
-2.315,85.549
-2.651,131.174
-2.877,113.706
1.235,-0.120
4.535,-0.204
-1.446,-1.391
3.638,-0.636
-1.546,-0.414
3.772,-0.753
0.229,-0.002
-0.013,-0.000
-4.327,-2826.044
3.195,-0.071
-0.313,-0.011
2.497,0.794
1.125,-0.117
-3.491,-497.891
-4.410,-2549.148
3.993,-0.799
-1.660,2.317
-4.404,-2576.990
-3.913,-2021.651
-0.375,-0.023
-2.113,47.604
2.427,0.827
-4.645,-745.041
2.714,0.578
2.899,0.330
3.703,-0.700
-2.175,58.710
4.603,-0.117
-4.951,3056.182
-3.710,-1176.682
0.418,-0.015
-4.843,1623.437
2.518,0.779
4.352,-0.459
4.446,-0.325
-3.986,-2319.663
1.800,0.260
-0.278,-0.007
0.480,-0.023
-2.988,82.059
0.701,-0.057
-4.505,-1997.865
1.452,-0.074
-2.713,131.655
0.774,-0.070
-0.924,-0.588
1.553,-0.014
-3.520,-569.000
3.629,-0.627
-4.991,3606.138
1.027,-0.107
-1.786,8.527
-2.982,84.114
-0.217,-0.003
-0.069,-0.000
-2.483,115.065
3.428,-0.382
0.512,-0.027
-2.931,100.525
-3.734,-1271.090
-3.966,-2243.183
-3.103,25.815
3.905,-0.806
-4.145,-2816.558
4.267,-0.572
1.197,-0.120
-2.960,91.636
4.282,-0.553
4.044,-0.779
4.077,-0.760
-2.981,84.580
-4.349,-2771.895
-4.288,-2890.525
-4.862,1871.718
-4.301,-2873.653
3.661,-0.660
-3.839,-1702.344
-4.288,-2891.421
-0.845,-0.438
-2.890,111.052
0.246,-0.003
-1.950,23.596
-1.764,7.153
4.631,-0.085
0.611,-0.043
-0.558,-0.104
4.231,-0.617
-2.063,39.294
4.371,-0.432
1.990,0.536
2.859,0.385
-2.280,78.764
-0.316,-0.012
-1.228,-1.404
-4.193,-2889.916
3.970,-0.804
-4.805,1130.187
4.954,0.154
-4.633,-870.923
3.018,0.167
0.575,-0.037
-1.967,25.753
4.392,-0.402
-3.156,-10.633
-3.064,48.118
4.871,0.117
0.751,-0.066
-3.669,-1027.713
1.772,0.220
4.395,-0.398
2.720,0.570
-0.959,-0.666
4.245,-0.600
3.954,-0.806
-0.639,-0.169
3.834,-0.787
3.164,-0.030
4.176,-0.677
-2.184,60.215
-0.828,-0.410
1.761,0.206
1.889,0.388
-2.321,86.610
-0.676,-0.206
0.533,-0.030
3.158,-0.022
1.113,-0.116
2.846,0.404
1.824,0.293
-1.163,-1.219
-3.766,-1398.204
0.671,-0.052
-2.421,105.085
3.146,-0.006
0.423,-0.016
-3.021,68.446
4.744,0.028
1.737,0.175
-0.300,-0.009
4.566,-0.163
1.169,-0.119
-0.502,-0.070
0.051,-0.000
-2.108,46.772
-1.447,-1.384
-0.136,-0.000
-3.280,-130.469
1.184,-0.120
-2.056,38.219
-3.154,-8.886
-2.165,56.862
-3.953,-2189.399
-2.353,92.712
-1.857,13.996
-0.511,-0.075
2.837,0.415
2.975,0.226
2.736,0.551
0.404,-0.014
2.782,0.491
2.239,0.804
-0.824,-0.403
-4.365,-2725.066
3.244,-0.137
3.610,-0.606
1.416,-0.089
0.449,-0.019
-3.117,16.856
3.023,0.160
-2.525,120.752
-2.555,124.206
-3.497,-512.204
4.194,-0.658
2.503,0.790
2.284,0.825
1.361,-0.106
-2.020,32.924
1.861,0.346
-4.037,-2510.039
-2.626,130.021
-0.190,-0.001
1.740,0.178
4.493,-0.261
3.264,-0.164
0.731,-0.062
4.519,-0.224
0.013,-0.000
-3.026,66.112
-0.279,-0.007
3.590,-0.584
0.958,-0.098
1.904,0.411
2.354,0.839
-2.317,85.872
2.670,0.632
0.479,-0.023
3.663,-0.661
-2.122,49.127
4.044,-0.779
3.319,-0.236
1.070,-0.112
1.417,-0.089
0.236,-0.002
-4.051,-2558.274
-3.339,-209.330
-4.789,935.799
-3.760,-1374.931
1.345,-0.109
-3.270,-119.001
-1.517,-0.814
1.242,-0.120
-4.139,-2802.571
0.533,-0.030
-1.591,0.403
-0.961,-0.670
-1.855,13.780
-0.501,-0.070
4.767,0.048
-4.466,-2251.615
-4.540,-1731.152
2.739,0.547
-0.330,-0.014
0.354,-0.009
-0.463,-0.052
4.665,-0.048
-3.767,-1402.552
-4.043,-2531.309
4.531,-0.208
-4.258,-2914.098
-4.313,-2854.385
4.249,-0.594
2.976,0.224
-2.029,34.116
-4.108,-2729.257
-2.290,80.677
1.691,0.118
2.556,0.749
-4.541,-1718.115
-0.719,-0.254
-1.440,-1.419
-1.591,0.398
-3.240,-85.893
2.874,0.365
2.799,0.468
-3.376,-267.949
-1.990,28.680
4.240,-0.605
-4.126,-2775.082
-2.140,52.355
-0.730,-0.268
0.182,-0.001
-2.405,102.391
-3.294,-147.797
-0.248,-0.004
2.576,0.731
2.065,0.638
-0.485,-0.062
4.136,-0.715
2.554,0.751
1.159,-0.119
-0.059,-0.000
3.708,-0.704
-0.698,-0.230
-1.030,-0.841
-0.510,-0.074
4.126,-0.724
-2.561,124.863
-0.701,-0.233
-1.266,-1.498
-4.670,-482.106
-3.336,-204.730
-0.343,-0.016
-1.462,-1.297
0.729,-0.062
-2.493,116.403
-0.533,-0.088
-0.352,-0.018
2.139,0.723
-2.639,130.674
-2.759,129.654
3.276,-0.179
4.194,-0.658
1.728,0.163
1.299,-0.116
4.953,0.154
-3.095,30.479
-3.385,-283.200
1.312,-0.115
-1.149,-1.177
-2.084,42.780
-0.632,-0.163
3.399,-0.343
0.006,-0.000
-3.397,-303.425
-3.135,4.342
-0.171,-0.001
-2.551,123.775
0.638,-0.047
1.964,0.500
-4.562,-1547.887
2.113,0.695
1.868,0.357
1.390,-0.098
-3.157,-11.109
-0.444,-0.044
2.466,0.811
0.791,-0.072
-2.794,126.595
-0.948,-0.640
4.170,-0.683
-4.357,-2747.917
-1.110,-1.064
-2.599,128.243
3.140,0.002
-0.129,-0.000
-1.320,-1.587
-2.087,43.155
0.449,-0.019
-2.428,106.268
-4.600,-1198.553
2.488,0.799
3.582,-0.574
-2.922,103.073
-2.248,72.600
-2.584,127.072
-2.580,126.721
0.750,-0.066
0.995,-0.103
1.617,0.040
4.148,-0.704
-1.657,2.238
4.670,-0.042
-0.623,-0.155
0.288,-0.004
-3.437,-380.481
0.003,-0.000
-1.663,2.434
-4.391,-2631.100
2.535,0.767
4.846,0.103
-2.512,119.046
3.095,0.062
4.279,-0.557
-3.941,-2139.504
-0.785,-0.342
1.294,-0.117
-2.966,89.842
4.083,-0.756
4.068,-0.766
0.423,-0.016
0.265,-0.003
2.127,0.710
-3.140,0.982
1.407,-0.092
-3.455,-417.019
2.861,0.382
-2.052,37.629
2.677,0.624
0.154,-0.000
-1.185,-1.284
4.092,-0.750
2.971,0.231
0.183,-0.001
-1.237,-1.429
-0.832,-0.417
-0.309,-0.011
0.238,-0.002
1.314,-0.114
-3.803,-1552.890
1.386,-0.099
4.381,-0.417
-1.358,-1.605
-1.369,-1.600
-0.140,-0.000
-3.102,26.164
-2.174,58.419
0.658,-0.050
2.076,0.652
1.650,0.074
4.649,-0.065
3.395,-0.338
4.544,-0.192
-4.671,-466.582
4.831,0.093
-3.711,-1180.072
3.204,-0.083
-2.267,76.199
0.699,-0.057
0.756,-0.067
-0.044,-0.000
1.381,-0.100
-2.965,90.080
-3.813,-1593.607
2.919,0.303
2.192,0.771
-1.506,-0.934
-3.214,-59.711
1.276,-0.118
2.781,0.492
2.366,0.839
1.402,-0.094
-2.865,116.150
-0.031,-0.000
4.700,-0.012
-2.497,117.063
-3.798,-1530.582
-1.461,-1.304
4.854,0.107
4.761,0.043
-3.709,-1172.057
3.957,-0.806
3.371,-0.306
3.317,-0.235
-2.329,88.146
-2.180,59.587
0.760,-0.067
-3.259,-105.825
2.095,0.674
1.121,-0.116
0.241,-0.002
-0.062,-0.000
-2.013,31.942
2.075,0.650
-4.206,-2902.522
-2.185,60.410
-2.297,81.995
-2.790,127.086
-2.037,35.298
1.387,-0.098
-0.944,-0.633
-3.284,-135.725
3.783,-0.760
4.181,-0.672
-2.665,131.587
-2.403,101.907
3.914,-0.807
3.297,-0.207
-4.011,-2415.940
1.131,-0.117
-0.368,-0.021
-3.711,-1180.863
3.781,-0.759
4.285,-0.549
4.653,-0.060
-2.853,118.305
3.772,-0.753
-1.680,3.040
1.943,0.468
2.085,0.662
4.795,0.069
1.621,0.044
3.655,-0.654
-1.388,-1.578
-0.765,-0.315
-2.055,38.094
3.119,0.030
-0.626,-0.157
1.833,0.306
-4.243,-2917.151
1.393,-0.097
-4.322,-2837.631
3.064,0.105
-0.917,-0.575
-2.660,131.457
4.234,-0.613
-2.871,114.929
-4.605,-1151.907
-0.606,-0.140
4.697,-0.015
-0.942,-0.627
1.473,-0.064
-0.776,-0.330
4.869,0.116
-2.427,106.065
3.852,-0.794
2.365,0.839
-4.967,3271.322
0.377,-0.011
-3.459,-426.024
-1.444,-1.403
2.852,0.395
-3.618,-853.239
4.995,0.168
4.979,0.163
-4.517,-1910.024
4.991,0.167
1.997,0.547
-1.080,-0.978
-3.870,-1835.661
-3.984,-2311.672
-1.929,21.229
2.438,0.824
-1.885,16.601
-4.927,2739.515
-3.710,-1178.457
0.584,-0.038
0.740,-0.064
-1.652,2.069
-1.015,-0.801
-3.598,-791.778
-2.298,82.214
-2.449,109.725
1.708,0.139
0.507,-0.026
0.628,-0.045
0.531,-0.030
-1.949,23.541
0.399,-0.013
-2.586,127.182
-4.447,-2363.382
-2.575,126.215
4.796,0.069
-2.501,117.533
-2.427,106.156
-3.233,-78.445
1.303,-0.116
3.924,-0.807
2.958,0.249
-3.739,-1291.615
1.479,-0.061
-4.897,2332.223
-4.940,2904.439
-1.353,-1.605
-4.009,-2411.099
-2.400,101.421
-3.195,-42.623
1.466,-0.068
3.951,-0.807
4.871,0.117
-1.961,24.998
1.649,0.073
4.776,0.055
-4.053,-2565.401
4.754,0.037
2.308,0.833
-2.079,41.837
2.325,0.836
4.505,-0.243
2.242,0.806
-4.275,-2903.628
0.958,-0.098
-2.643,130.887
-0.249,-0.004
-2.757,129.799
-3.835,-1685.369
4.500,-0.250
3.645,-0.644
-3.550,-649.033
3.539,-0.523
-2.660,131.445
-3.984,-2313.441
-3.547,-640.736
4.452,-0.318
-1.728,5.185
3.284,-0.190
2.490,0.797
0.680,-0.054
0.645,-0.048
4.315,-0.509
0.386,-0.012
4.799,0.072
-0.510,-0.075
-3.002,76.445
3.870,-0.799
3.526,-0.507
-3.566,-695.385
-2.453,110.449
3.710,-0.706
-2.010,31.455
1.984,0.527
0.045,-0.000
3.951,-0.807
-2.988,82.006
-4.196,-2893.932
-2.762,129.420
-4.263,-2911.960
-3.068,45.587
0.987,-0.102
-2.568,125.523
-2.839,120.742
4.240,-0.605
1.429,-0.084
-3.474,-459.646
-1.640,1.664
-4.641,-787.128
2.357,0.839
-1.381,-1.588
4.727,0.013
1.243,-0.120
2.855,0.391
3.471,-0.437
-2.536,122.131
3.205,-0.085
-4.247,-2916.761
4.132,-0.718
-0.018,-0.000
0.313,-0.006
4.678,-0.033
3.481,-0.450
0.666,-0.052
-1.946,23.158
0.242,-0.002
4.128,-0.722
-2.624,129.952
2.554,0.751
-2.671,131.714
2.145,0.729
-3.258,-104.805
4.583,-0.142
3.322,-0.242
1.444,-0.078
1.772,0.221
2.821,0.437
2.690,0.607
2.261,0.816
4.578,-0.148
-3.586,-752.843
-3.176,-26.748
4.174,-0.679
-2.851,118.693
2.714,0.578
-0.717,-0.252
1.348,-0.108
2.005,0.557
-2.708,131.746
-4.329,-2823.102
-4.689,-270.120
-3.717,-1202.679
-0.213,-0.002
4.233,-0.614
-1.571,-0.003
-2.626,130.030
0.988,-0.102
-2.007,30.988
-0.500,-0.069
-4.451,-2340.460
3.633,-0.631
1.749,0.191
1.382,-0.100
-0.784,-0.341
1.866,0.354
-2.464,112.083
-0.574,-0.115
1.400,-0.094
2.025,0.586
0.357,-0.009
-1.368,-1.600
1.835,0.309
0.502,-0.026
1.879,0.373
-3.107,23.200
-2.331,88.619
2.756,0.525
3.582,-0.574
1.497,-0.051
-2.803,125.650
1.290,-0.117
2.407,0.833
-3.880,-1881.379
-4.746,394.943
-0.650,-0.180
1.336,-0.111
-4.051,-2559.508
-4.043,-2531.112
1.434,-0.082
4.540,-0.197
-0.699,-0.231
-1.675,2.872
1.321,-0.113
1.729,0.164
-4.896,2322.740
2.981,0.217
3.249,-0.143
-0.824,-0.403
-3.032,63.543
3.622,-0.619
2.121,0.704
-4.488,-2115.517
-3.786,-1481.264
-4.792,962.998
4.183,-0.670
-1.169,-1.237
-1.815,10.550
1.973,0.512
0.461,-0.020
-2.085,42.892
-1.543,-0.471
2.215,0.788
1.471,-0.065
4.460,-0.306
-1.868,15.004
3.614,-0.610
3.154,-0.017
-4.937,2869.729
0.316,-0.006
2.319,0.835
0.843,-0.081
1.423,-0.087
3.094,0.064
1.421,-0.087
0.159,-0.001
4.737,0.023
-2.178,59.132
-0.408,-0.032
1.183,-0.120
-4.421,-2501.041
-4.580,-1382.216
-1.345,-1.604
4.974,0.161
3.679,-0.677
-2.523,120.546
-0.385,-0.025
-0.420,-0.036
2.991,0.203
3.465,-0.430
0.324,-0.007
-3.945,-2155.537
-3.824,-1638.565
0.112,-0.000
4.336,-0.481
3.656,-0.655
-0.798,-0.363
4.078,-0.759
-0.249,-0.004
-2.579,126.563
1.158,-0.119
4.502,-0.247
-1.112,-1.069
0.608,-0.042
-3.428,-363.077
-2.345,91.271
4.473,-0.288
-0.895,-0.531
-2.481,114.755
2.005,0.557
-4.293,-2884.775
4.861,0.112
0.653,-0.049
-1.691,3.484
-1.956,24.396
0.616,-0.043
-0.092,-0.000
-3.985,-2318.647
3.806,-0.773
-1.235,-1.423
-0.928,-0.598
4.193,-0.659
-3.130,7.968
3.089,0.070
-0.301,-0.010
2.538,0.764
3.563,-0.552
3.224,-0.110
-1.107,-1.055
-4.488,-2115.786
3.658,-0.657
-1.736,5.573
-1.626,1.274
0.656,-0.050
-0.137,-0.000
-2.302,82.986
0.956,-0.097
0.265,-0.003
1.593,0.019
4.978,0.163
3.049,0.124
4.178,-0.674
-1.048,-0.887
1.477,-0.062
2.147,0.730
0.257,-0.003
-4.164,-2850.979
-3.677,-1056.773
-3.634,-906.785
-1.726,5.084
-3.137,3.473
0.641,-0.047
-0.913,-0.567
2.418,0.830
1.451,-0.075
3.140,0.002
-4.531,-1799.777
-2.635,130.499
-0.257,-0.005
-2.377,97.335
-0.787,-0.345
2.976,0.225
-0.640,-0.170
2.012,0.567
-2.688,131.883
3.078,0.085
-1.045,-0.880
2.796,0.471
-2.265,75.806
4.500,-0.250
4.426,-0.355
-1.589,0.374
0.003,-0.000
3.536,-0.519
-3.703,-1149.844
-0.014,-0.000
1.427,-0.085
-1.609,0.821
2.267,0.818
-1.819,10.869
2.421,0.829
-2.220,67.053
-2.810,124.827
0.326,-0.007
2.753,0.528
-2.183,60.112
3.905,-0.806
3.006,0.184
-3.161,-14.811
1.624,0.047
2.183,0.763
1.380,-0.101
0.287,-0.004
-1.336,-1.601
-0.152,-0.001
-1.972,26.354
1.758,0.203
3.703,-0.699
-0.366,-0.021
0.931,-0.094
3.909,-0.806
-1.477,-1.196
-2.296,81.854
2.292,0.828
4.713,0.001
3.036,0.143
4.919,0.141
-2.636,130.571
-4.246,-2916.985
-3.733,-1266.337
-0.059,-0.000
-4.835,1524.125
-2.764,129.319
1.869,0.359
4.008,-0.794
1.043,-0.109
0.391,-0.012
-2.764,129.282
0.875,-0.086
4.404,-0.385
-3.261,-108.692
0.102,-0.000
1.772,0.221
3.610,-0.606
0.206,-0.001
1.593,0.018
4.509,-0.238
4.038,-0.782
2.521,0.777
0.073,-0.000
-2.128,50.103
4.612,-0.107
4.469,-0.293
-4.125,-2773.288
-2.693,131.887
2.717,0.574
-4.363,-2730.809
3.008,0.181
-4.425,-2479.761
-2.633,130.405
3.059,0.111
0.279,-0.004
2.513,0.783
-4.296,-2880.848
4.850,0.105
0.914,-0.091
1.350,-0.108
-1.502,-0.972
-1.675,2.854
-3.269,-117.092
-4.885,2168.066
-3.832,-1671.924
3.393,-0.335
0.198,-0.001
-4.399,-2599.570
-1.973,26.488
1.057,-0.110
-4.734,254.419
-0.938,-0.618
3.947,-0.807
3.768,-0.750
-4.178,-2871.901
-2.613,129.272
-0.535,-0.089
-0.954,-0.653
-1.237,-1.428
0.817,-0.076
2.433,0.826
0.317,-0.006
-2.742,130.636
-1.532,-0.618
1.794,0.250
-0.784,-0.342
-1.421,-1.499
-4.130,-2784.414
-3.240,-86.118
1.771,0.219
0.051,-0.000
4.554,-0.179
-2.230,68.957
-3.218,-63.538
-3.887,-1911.220
-2.701,131.838
-1.053,-0.902
-1.473,-1.227
-0.726,-0.264
4.080,-0.758
-4.548,-1663.762
-2.555,124.267
-2.162,56.167
-2.017,32.402
-1.836,12.179
1.868,0.357
3.652,-0.650
-2.615,129.384
2.367,0.839
1.065,-0.111
3.857,-0.795
0.573,-0.036
-3.213,-59.267
4.843,0.101
1.668,0.092
1.619,0.042
4.241,-0.604
-2.182,59.965
2.493,0.796
1.812,0.276
-4.605,-1151.828
-2.941,97.840
3.416,-0.366
-0.742,-0.284
2.694,0.602
0.294,-0.005
-4.019,-2448.407
0.322,-0.007
2.397,0.835
-1.912,19.297
4.508,-0.239
0.558,-0.034
-1.176,-1.258
-2.479,114.481
4.784,0.060
-0.558,-0.104
-3.575,-721.388
-3.276,-125.901
0.809,-0.075
2.809,0.454
2.082,0.658
-0.611,-0.145
0.576,-0.037
-0.768,-0.319
2.173,0.755
-4.182,-2876.750
-4.699,-157.464
1.734,0.171
-3.633,-904.292
2.454,0.817
0.433,-0.017
4.236,-0.610
2.848,0.401
4.922,0.142
0.864,-0.084
2.894,0.338
-2.255,73.868
0.597,-0.040
-2.730,131.161
-3.886,-1905.107
4.887,0.125
-4.549,-1656.846
-4.748,426.191
3.441,-0.399
0.709,-0.059
-3.494,-504.880
4.060,-0.771
2.731,0.557
3.112,0.040
-4.385,-2652.050
-2.934,99.723
-2.921,103.494
2.392,0.836
2.476,0.806
1.880,0.374
-2.179,59.441
-3.020,68.832
4.820,0.086
4.008,-0.794
-2.424,105.672
-3.352,-229.018
1.485,-0.058
4.319,-0.504
-2.185,60.561
1.102,-0.115
