x,f(x)
-4.12,55.72
2.27,5.54
-2.73,37.83
-3.69,49.71
-2.16,31.59
3.11,5.01
0.78,9.91
3.89,5.78
-2.96,40.53
0.60,10.78
-0.85,19.86
3.87,5.75
2.46,5.30
3.45,5.20
-2.70,37.50
1.57,7.04
3.13,5.02
4.68,7.82
-2.67,37.14
-3.03,41.42
-0.55,17.62
-0.45,16.91
1.19,8.29
-3.42,46.16
-4.23,57.25
-4.69,64.08
-4.25,57.57
2.00,6.00
-2.83,38.97
2.77,5.05
3.63,5.39
-4.87,66.95
-4.77,65.41
-3.24,43.88
3.20,5.04
-2.78,38.37
-1.37,24.10
1.36,7.69
-4.19,56.73
1.45,7.40
4.47,7.16
-4.59,62.58
-3.86,52.09
-1.33,23.79
-4.81,65.93
-3.88,52.33
4.51,7.28
2.16,5.71
4.36,6.86
1.25,8.08
-4.06,54.87
-0.03,14.15
1.62,6.91
-4.41,59.95
1.56,7.08
2.72,5.08
3.50,5.25
3.66,5.43
2.52,5.23
0.73,10.14
2.23,5.59
-1.58,26.00
-4.89,67.30
-3.12,42.50
-1.15,22.20
-4.52,61.62
-1.52,25.47
0.34,12.08
0.72,10.18
3.18,5.03
3.33,5.11
2.36,5.41
-4.12,55.70
1.67,6.76
0.51,11.19
-3.00,40.98
-1.66,26.69
-1.78,27.81
3.46,5.21
-1.28,23.32
-0.80,19.44
1.73,6.61
-2.53,35.59
3.94,5.89
-2.04,30.44
-3.12,42.41
1.67,6.76
-4.49,61.05
-2.51,35.35
-2.95,40.44
-3.34,45.17
-2.64,36.76
3.81,5.66
-4.39,59.63
1.98,6.05
1.81,6.42
-1.28,23.34
-2.61,36.50
2.79,5.04
3.23,5.05
-0.58,17.82
-4.68,63.92
4.35,6.83
0.18,12.96
4.36,6.84
2.81,5.04
-3.80,51.26
2.48,5.27
-1.63,26.43
-1.36,23.98
-4.59,62.64
1.13,8.50
3.72,5.51
-0.04,14.21
-0.27,15.66
-3.28,44.46
-4.43,60.20
-1.84,28.41
-3.10,42.20
-3.81,51.40
2.00,6.00
4.31,6.72
-4.05,54.69
-1.06,21.50
-1.31,23.56
3.52,5.27
0.19,12.91
0.52,11.14
-1.74,27.50
2.07,5.86
-1.07,21.56
-3.64,49.09
2.26,5.55
-2.58,36.18
-2.90,39.76
-1.59,26.04
1.84,6.34
-1.51,25.34
-2.52,35.52
4.97,8.88
-0.74,18.98
3.30,5.09
0.28,12.37
-2.63,36.69
-1.51,25.31
1.23,8.12
-1.07,21.58
-2.19,31.89
-2.37,33.85
-0.08,14.51
-1.58,25.98
-0.76,19.16
-0.28,15.76
0.49,11.32
-4.63,63.15
1.62,6.92
1.53,7.17
0.34,12.06
4.47,7.17
-0.91,20.26
1.56,7.06
-0.42,16.70
-3.51,47.33
-1.21,22.74
-0.21,15.30
-4.12,55.75
-2.65,36.92
-4.72,64.56
1.43,7.47
2.68,5.10
-4.19,56.70
4.43,7.06
-3.61,48.66
-2.74,37.92
0.05,13.71
-3.62,48.86
4.06,6.13
-1.56,25.78
-0.40,16.57
0.36,11.97
0.36,11.95
-1.39,24.24
-0.23,15.46
3.41,5.16
0.36,11.98
1.08,8.68
0.22,12.75
0.72,10.21
-4.99,68.89
1.64,6.86
-2.00,29.96
-1.83,28.36
-4.92,67.65
2.82,5.03
-1.90,29.02
-3.68,49.67
-1.19,22.60
0.39,11.79
1.16,8.38
0.94,9.26
2.19,5.65
4.13,6.28
-0.80,19.42
-2.80,38.68
2.91,5.01
-0.72,18.87
4.63,7.64
3.41,5.17
-1.17,22.36
0.74,10.11
-2.88,39.59
-4.50,61.19
2.57,5.18
-0.59,17.92
-4.13,55.88
-4.82,66.10
1.69,6.72
-1.15,22.24
1.66,6.81
3.28,5.08
2.45,5.30
1.14,8.47
4.56,7.42
4.58,7.50
1.80,6.43
2.47,5.28
-1.88,28.86
2.17,5.68
-1.89,28.95
2.88,5.01
0.20,12.84
-2.80,38.69
-3.50,47.23
-0.60,17.94
4.04,6.07
4.76,8.09
-1.40,24.37
-1.11,21.88
0.30,12.29
-2.08,30.83
-0.46,17.00
4.67,7.80
2.66,5.12
-0.65,18.31
-2.38,33.90
1.32,7.81
4.57,7.45
4.78,8.18
3.12,5.01
3.04,5.00
4.86,8.48
3.09,5.01
2.97,5.00
4.10,6.20
3.16,5.03
-4.53,61.64
-2.07,30.66
4.36,6.86
3.88,5.77
0.19,12.87
-3.25,44.05
-1.09,21.71
-0.50,17.23
-0.21,15.31
-0.18,15.12
-1.61,26.24
-0.58,17.83
-4.91,67.52
1.28,7.96
-3.98,53.68
0.64,10.59
3.88,5.78
4.16,6.35
-2.17,31.76
0.65,10.54
2.38,5.39
-2.05,30.47
4.99,8.96
0.66,10.46
4.63,7.66
1.75,6.56
1.19,8.28
-0.40,16.55
-1.75,27.55
-0.95,20.60
3.11,5.01
-4.74,64.91
4.90,8.61
2.11,5.80
-0.63,18.20
-0.59,17.87
0.48,11.36
4.81,8.26
1.71,6.66
-2.24,32.42
3.09,5.01
3.03,5.00
2.34,5.44
4.03,6.07
-3.56,47.98
0.66,10.47
3.03,5.00
-0.12,14.76
2.70,5.09
-2.59,36.27
4.96,8.85
-1.24,22.97
1.36,7.68
2.07,5.87
2.82,5.03
2.45,5.31
0.35,12.01
0.96,9.16
3.37,5.14
3.31,5.09
1.23,8.13
-3.28,44.46
-3.56,48.03
4.37,6.89
2.93,5.00
-2.94,40.24
-4.20,56.90
1.66,6.81
-2.42,34.34
-3.40,46.01
-1.43,24.62
0.12,13.29
-2.66,37.00
-2.74,37.91
4.34,6.79
-4.52,61.59
3.63,5.39
4.74,8.01
-0.70,18.69
-1.15,22.19
-1.47,24.94
-1.40,24.32
-3.33,45.11
0.38,11.87
3.80,5.64
4.05,6.11
1.74,6.59
0.72,10.20
4.26,6.59
1.44,7.42
-1.02,21.14
-3.30,44.66
1.39,7.60
-1.85,28.53
-1.13,22.05
-1.75,27.53
-2.71,37.61
3.84,5.70
4.29,6.67
-0.83,19.66
1.18,8.30
-3.54,47.75
-0.17,15.04
3.43,5.19
-1.58,25.94
1.18,8.32
2.39,5.37
2.12,5.78
-3.18,43.21
-1.36,23.97
-1.67,26.84
3.40,5.16
-3.83,51.63
2.17,5.70
0.49,11.31
-0.44,16.85
4.84,8.38
-4.44,60.29
-1.64,26.48
0.35,12.04
1.34,7.75
4.79,8.22
-4.02,54.32
1.88,6.26
0.05,13.70
-3.20,43.45
-4.99,68.91
3.54,5.29
-2.58,36.11
-1.54,25.62
-4.78,65.46
3.38,5.14
-0.75,19.08
-2.99,40.93
0.33,12.15
4.07,6.14
0.05,13.69
0.81,9.79
4.87,8.50
-2.58,36.11
2.87,5.02
-3.94,53.15
-2.71,37.60
-4.74,64.92
1.39,7.58
0.52,11.13
4.58,7.50
-1.50,25.23
-3.31,44.77
0.34,12.08
-3.27,44.30
4.27,6.62
-2.27,32.75
-0.44,16.83
2.67,5.11
2.90,5.01
-1.96,29.58
-4.97,68.54
-4.88,67.10
2.92,5.01
1.15,8.42
1.12,8.53
-1.43,24.59
2.26,5.55
3.72,5.52
-0.15,14.93
3.34,5.11
-1.81,28.15
-1.46,24.91
1.87,6.28
-1.41,24.45
-3.18,43.17
-0.89,20.16
3.07,5.00
-0.86,19.90
-4.52,61.57
3.83,5.69
-0.43,16.79
3.86,5.73
-2.46,34.80
0.57,10.89
1.19,8.26
-1.51,25.38
0.06,13.63
1.72,6.63
-0.19,15.18
1.99,6.02
-1.11,21.85
-4.26,57.67
4.23,6.52
3.48,5.23
4.79,8.20
3.76,5.57
-2.11,31.08
-3.67,49.48
-3.40,45.90
-1.32,23.65
-1.12,22.00
-2.94,40.30
4.53,7.33
0.01,13.91
4.54,7.38
-0.72,18.83
-2.95,40.46
-0.40,16.58
4.53,7.33
-2.83,39.00
0.34,12.10
2.32,5.46
-3.41,46.14
-1.39,24.27
-2.41,34.28
1.11,8.59
-0.48,17.08
-4.40,59.78
-1.06,21.49
-2.77,38.27
-3.80,51.26
-1.77,27.71
-0.35,16.20
-4.37,59.26
-2.53,35.63
-0.82,19.60
-4.59,62.60
-0.39,16.48
4.89,8.59
-2.61,36.49
-1.30,23.46
1.03,8.86
-4.00,54.03
3.54,5.29
-0.33,16.10
0.18,12.95
0.85,9.64
4.64,7.68
-2.03,30.33
3.99,5.98
2.97,5.00
2.10,5.81
-0.26,15.62
2.79,5.04
0.70,10.27
-4.32,58.63
-4.88,67.03
3.26,5.07
-2.69,37.33
-4.44,60.31
-2.69,37.39
-0.21,15.29
-0.47,17.02
-3.64,49.03
3.72,5.52
-2.65,36.95
4.57,7.47
-0.54,17.51
3.56,5.32
-3.73,50.29
4.99,8.96
4.93,8.73
3.58,5.34
3.67,5.45
-0.61,18.00
0.13,13.21
-4.15,56.12
-3.47,46.87
4.40,6.95
-0.18,15.13
-3.05,41.55
-1.21,22.68
-0.04,14.26
1.67,6.78
-1.86,28.64
-1.41,24.45
-4.17,56.46
2.07,5.87
-0.34,16.18
1.77,6.51
1.63,6.88
-0.90,20.18
0.80,9.85
-4.96,68.30
-3.17,43.01
3.75,5.56
-1.00,20.98
-4.78,65.59
-0.19,15.21
-4.43,60.25
-2.29,32.97
1.10,8.62
-3.02,41.23
-3.67,49.43
2.73,5.07
1.15,8.41
4.27,6.61
3.49,5.24
1.22,8.15
3.09,5.01
2.76,5.06
-4.53,61.69
-4.29,58.09
1.18,8.32
-0.03,14.18
2.68,5.10
-2.08,30.78
3.36,5.13
-3.93,53.03
1.11,8.57
3.70,5.48
3.06,5.00
1.62,6.89
0.38,11.86
0.78,9.92
-0.29,15.79
-0.10,14.60
4.44,7.08
-4.16,56.27
-1.68,26.90
1.97,6.07
1.04,8.86
-4.34,58.90
0.37,11.94
-2.71,37.63
-4.45,60.55
0.30,12.28
-2.13,31.30
-3.90,52.60
-4.04,54.50
2.65,5.12
-2.33,33.44
2.23,5.59
-1.75,27.57
-0.37,16.34
-4.73,64.78
-3.22,43.65
-4.37,59.30
-4.65,63.58
-3.58,48.29
3.71,5.50
1.11,8.59
-4.77,65.37
-0.34,16.12
-1.96,29.58
-0.30,15.92
3.43,5.19
-4.89,67.24
-3.62,48.83
-4.05,54.67
2.63,5.14
3.04,5.00
-2.98,40.77
2.56,5.19
-3.30,44.65
0.88,9.49
4.15,6.32
-2.01,30.10
1.85,6.32
-1.26,23.17
-3.60,48.56
4.60,7.56
0.98,9.06
1.56,7.07
-4.81,65.96
3.83,5.69
-0.37,16.35
0.96,9.18
2.34,5.44
1.75,6.57
-1.08,21.63
0.59,10.82
-0.39,16.48
-3.55,47.94
2.69,5.10
-2.84,39.09
-4.78,65.51
-1.31,23.54
1.22,8.15
3.10,5.01
3.32,5.10
-1.50,25.24
3.90,5.80
-1.91,29.10
3.23,5.05
3.31,5.10
-3.70,49.85
4.08,6.17
4.30,6.69
-2.05,30.48
-4.45,60.48
2.34,5.43
0.96,9.18
2.57,5.19
-1.15,22.25
1.83,6.38
-0.11,14.68
2.43,5.33
-3.50,47.24
-4.82,66.08
-1.88,28.86
2.59,5.17
0.34,12.09
2.57,5.18
-3.81,51.44
1.28,7.94
2.41,5.35
3.58,5.34
-4.41,59.94
-1.93,29.27
-3.00,40.98
4.60,7.55
3.24,5.06
-3.20,43.40
0.91,9.36
2.10,5.81
-1.23,22.89
-1.24,22.97
3.23,5.05
2.66,5.12
2.17,5.69
-1.52,25.46
-4.09,55.27
-3.35,45.34
0.59,10.83
3.15,5.02
0.92,9.32
-4.01,54.12
2.76,5.06
-3.18,43.21
-2.24,32.48
-4.24,57.42
-0.97,20.73
2.13,5.76
-2.14,31.45
-4.18,56.59
2.81,5.04
-4.35,58.96
-1.37,24.12
1.35,7.72
-3.33,45.09
-2.21,32.18
0.48,11.34
0.56,10.97
2.72,5.08
4.32,6.75
4.78,8.16
3.62,5.39
1.88,6.25
-4.99,68.77
-0.79,19.33
-0.35,16.20
1.58,7.03
3.75,5.57
-0.01,14.04
-2.86,39.34
4.40,6.95
-3.86,52.01
-3.27,44.36
-0.70,18.68
3.26,5.07
2.85,5.02
-3.02,41.21
-2.36,33.73
-0.20,15.23
1.31,7.84
2.24,5.58
-4.12,55.69
3.77,5.59
4.13,6.27
-4.07,55.04
1.69,6.71
0.58,10.84
-0.25,15.57
-2.69,37.39
-4.55,62.01
3.40,5.16
0.05,13.72
2.01,5.98
3.72,5.52
3.47,5.23
-0.35,16.25
1.14,8.47
0.09,13.45
-0.11,14.65
4.02,6.04
-3.85,51.93
-2.48,35.08
-4.47,60.84
-3.12,42.51
-4.09,55.30
4.45,7.11
1.15,8.44
2.47,5.28
-4.33,58.77
1.74,6.60
3.81,5.65
-4.83,66.27
-4.87,66.87
-1.73,27.33
-1.29,23.41
-3.05,41.64
4.22,6.48
1.56,7.06
-3.94,53.22
3.04,5.00
0.57,10.89
3.26,5.07
-4.38,59.40
-2.25,32.52
2.66,5.11
0.99,9.05
2.25,5.56
-4.98,68.62
-4.34,58.88
-4.92,67.78
4.77,8.13
2.94,5.00
-4.78,65.51
2.85,5.02
-0.59,17.92
-2.39,34.02
-3.99,53.79
3.84,5.70
-3.67,49.43
-0.78,19.29
-2.44,34.56
-3.78,51.00
4.49,7.21
2.38,5.39
0.00,14.00
-1.16,22.28
-4.43,60.14
3.68,5.46
-3.79,51.13
3.09,5.01
2.91,5.01
1.61,6.94
4.85,8.43
-4.04,54.55
4.45,7.09
-2.22,32.27
0.90,9.40
-0.89,20.14
2.36,5.41
4.14,6.31
-3.62,48.78
-1.60,26.15
3.29,5.08
-2.49,35.10
4.28,6.63
-4.71,64.44
4.50,7.25
1.54,7.13
2.79,5.05
4.26,6.59
1.17,8.33
-3.71,50.02
-4.48,60.88
0.30,12.28
-0.78,19.29
-2.68,37.25
-4.49,61.13
-3.39,45.80
-3.97,53.60
-0.65,18.31
-2.62,36.61
-4.54,61.92
-0.94,20.51
4.48,7.20
2.74,5.07
4.51,7.28
-1.78,27.83
1.28,7.98
-1.90,28.97
-3.09,42.07
3.50,5.25
-1.05,21.39
3.52,5.27
-4.33,58.74
3.69,5.48
0.45,11.49
2.82,5.03
2.19,5.66
-4.43,60.26
-0.80,19.41
2.93,5.00
4.20,6.43
-4.71,64.47
-2.99,40.92
0.86,9.60
0.56,10.96
-4.32,58.56
4.72,7.95
1.45,7.41
-0.84,19.73
3.41,5.17
3.09,5.01
-1.56,25.77
-0.63,18.18
0.05,13.70
-1.53,25.50
3.89,5.80
2.33,5.45
-0.34,16.13
-3.00,41.03
-1.54,25.62
0.91,9.38
3.54,5.30
1.18,8.29
-3.95,53.30
-4.10,55.44
-0.47,17.01
-4.92,67.65
1.52,7.19
-3.18,43.23
-0.59,17.88
-2.53,35.53
-0.58,17.78
3.52,5.27
2.87,5.02
-2.14,31.43
-4.84,66.54
-0.29,15.85
0.74,10.11
-3.34,45.19
-2.86,39.29
0.48,11.36
3.18,5.03
-0.74,18.97
0.33,12.14
3.96,5.92
1.01,8.94
3.37,5.14
-3.47,46.81
1.30,7.89
-0.59,17.90
0.55,10.98
-2.94,40.27
0.35,12.04
3.69,5.48
-4.31,58.36
-3.64,49.06
-4.37,59.25
-3.61,48.68
2.74,5.07
3.43,5.18
1.52,7.20
3.13,5.02
1.00,9.00
-0.73,18.95
-4.27,57.85
2.52,5.23
4.02,6.04
4.66,7.76
-2.09,30.87
1.82,6.40
2.21,5.62
2.35,5.42
1.32,7.82
-4.17,56.43
1.14,8.46
1.64,6.85
-3.80,51.25
1.20,8.25
-0.33,16.08
1.52,7.20
0.23,12.65
2.08,5.84
-3.82,51.49
0.51,11.21
4.77,8.12
-3.93,53.04
-3.72,50.19
-2.57,35.98
-4.44,60.30
1.05,8.80
2.65,5.12
-2.30,33.10
3.39,5.15
4.87,8.52
-3.85,51.85
3.78,5.61
2.70,5.09
-0.47,17.03
-2.64,36.86
-2.90,39.79
-3.40,46.00
0.78,9.91
-0.51,17.34
0.68,10.37
2.08,5.85
2.35,5.42
-2.99,40.88
-1.37,24.07
2.85,5.02
0.96,9.17
-1.25,23.07
-1.15,22.26
-4.13,55.80
4.87,8.48
1.01,8.95
-0.01,14.07
4.03,6.07
3.87,5.76
4.01,6.01
2.48,5.27
-0.38,16.41
3.19,5.04
4.33,6.78
-4.19,56.71
2.44,5.31
-2.92,39.99
-2.49,35.18
1.41,7.52
1.92,6.16
0.73,10.16
-3.05,41.55
1.03,8.87
4.72,7.95
0.32,12.19
0.22,12.70
-4.51,61.39
-1.87,28.67
2.17,5.69
-1.16,22.28
-2.31,33.20
4.86,8.45
1.27,8.00
-4.41,59.91
-3.30,44.64
-3.63,48.93
-1.45,24.78
1.84,6.34
-3.11,42.31
0.90,9.39
3.99,5.98
-1.94,29.42
-2.90,39.76
-3.39,45.86
-0.42,16.67
2.49,5.26
0.28,12.39
2.31,5.48
2.26,5.55
-3.24,43.96
2.98,5.00
-3.79,51.12
1.77,6.51
2.14,5.75
-2.31,33.19
-2.42,34.37
2.79,5.04
-3.13,42.53
-1.70,27.10
-2.27,32.75
3.57,5.32
3.42,5.18
0.28,12.41
4.30,6.70
-4.29,58.08
3.99,5.97
3.00,5.00
-2.72,37.66
1.12,8.54
4.39,6.94
0.89,9.46
-3.94,53.11
2.12,5.77
-0.95,20.60
3.97,5.95
4.29,6.67
0.77,9.96
4.39,6.93
-4.10,55.39
3.37,5.14
1.20,8.24
4.21,6.47
-0.54,17.50
-4.03,54.46
-3.03,41.36
-2.03,30.29
-4.67,63.76
-1.86,28.64
1.65,6.81
2.17,5.69
-0.30,15.88
2.33,5.46
-3.35,45.37
-4.02,54.24
0.43,11.59
3.81,5.66
5.00,8.99
4.24,6.54
-0.62,18.13
0.05,13.71
3.79,5.62
-4.91,67.58
0.53,11.08
-4.32,58.62
0.43,11.62
4.86,8.46
-0.04,14.25
-3.97,53.56
0.27,12.48
-0.22,15.35
3.44,5.20
-1.53,25.56
3.76,5.58
2.73,5.07
2.33,5.45
3.92,5.84
1.60,6.96
3.30,5.09
-3.91,52.71
0.78,9.91
-4.71,64.48
1.23,8.15
2.77,5.05
-0.55,17.62
-1.25,23.07
-3.62,48.88
4.72,7.97
-1.53,25.49
3.94,5.89
3.37,5.14
-2.22,32.21
2.97,5.00
-0.41,16.62
-4.69,64.07
-3.63,48.99
1.44,7.43
-2.38,33.95
-1.03,21.26
-4.19,56.72
-0.12,14.75
-3.77,50.85
3.27,5.07
-4.11,55.57
1.05,8.80
2.10,5.81
4.16,6.35
-3.74,50.47
2.33,5.46
-3.28,44.44
1.24,8.08
-4.69,64.16
-2.35,33.59
3.41,5.17
-3.91,52.73
-1.04,21.33
-1.93,29.27
2.41,5.35
-2.32,33.25
4.72,7.95
0.28,12.41
0.99,9.05
-2.18,31.82
-0.53,17.43
4.72,7.97
4.44,7.08
-1.81,28.14
-3.50,47.26
3.13,5.02
1.62,6.89
1.27,7.98
-1.70,27.13
0.19,12.90
-4.33,58.75
-0.79,19.35
-2.86,39.31
-4.12,55.70
-3.55,47.88
-1.66,26.73
4.45,7.12
2.75,5.06
-3.52,47.51
2.24,5.58
3.39,5.15
-2.58,36.12
-4.07,55.00
2.85,5.02
-3.47,46.90
-3.52,47.57
-4.22,57.17
-2.62,36.54
1.97,6.07
-4.97,68.48
0.20,12.84
-1.34,23.85
-3.45,46.57
0.31,12.24
0.68,10.37
-2.17,31.68
4.71,7.93
3.64,5.41
4.69,7.86
1.44,7.43
4.88,8.53
1.75,6.57
1.13,8.50
-0.89,20.17
3.26,5.07
2.17,5.69
3.34,5.12
4.50,7.24
-3.57,48.10
-1.71,27.21
-2.06,30.60
-0.47,17.02
0.14,13.20
-3.40,45.93
4.34,6.80
1.20,8.25
1.43,7.47
2.59,5.17
-4.42,60.00
0.98,9.10
-4.54,61.82
1.78,6.48
-4.23,57.27
-0.72,18.81
-3.99,53.87
-0.43,16.74
3.17,5.03
1.14,8.47
1.06,8.78
-3.45,46.56
1.02,8.92
4.71,7.93
0.87,9.55
-3.65,49.19
-0.13,14.78
1.49,7.28
-3.83,51.69
-0.73,18.88
-3.63,49.00
-4.75,65.07
-1.70,27.11
-1.73,27.40
3.39,5.15
-2.78,38.43
1.62,6.90
3.35,5.12
-4.41,59.96
-3.49,47.06
0.73,10.14
-3.13,42.56
2.56,5.20
-1.87,28.68
1.61,6.92
4.75,8.06
-0.99,20.89
-4.37,59.25
-3.75,50.54
-1.83,28.31
-2.18,31.82
2.02,5.96
4.94,8.77
-3.83,51.60
-3.10,42.26
0.25,12.56
-0.93,20.46
1.96,6.08
-4.42,60.08
4.34,6.79
-0.13,14.77
4.88,8.52
-0.56,17.67
3.04,5.00
-4.48,61.02
-4.46,60.70
-4.86,66.83
0.74,10.10
-0.50,17.26
3.75,5.57
-1.56,25.75
4.45,7.10
-1.47,24.99
-2.33,33.46
-0.63,18.19
1.35,7.73
-3.28,44.43
-2.27,32.76
-2.12,31.24
-1.11,21.89
-3.86,52.13
1.06,8.74
2.69,5.10
-1.79,27.96
0.74,10.11
0.08,13.55
3.31,5.09
1.97,6.07
1.95,6.10
4.27,6.61
2.53,5.22
-0.06,14.36
-0.79,19.39
-4.36,59.19
2.54,5.21
-0.92,20.38
-1.79,27.93
-3.83,51.64
2.87,5.02
-0.08,14.46
2.87,5.02
0.64,10.58
2.40,5.36
-1.99,29.93
4.33,6.78
-0.94,20.52
1.08,8.70
-2.94,40.29
1.94,6.13
1.05,8.81
-1.06,21.51
0.68,10.39
-3.50,47.25
-1.50,25.23
1.52,7.18
0.50,11.25
-4.13,55.82
4.16,6.35
1.07,8.71
1.84,6.34
-3.69,49.82
0.85,9.63
2.29,5.51
2.30,5.48
1.02,8.93
0.39,11.83
-0.03,14.19
4.84,8.37
-1.05,21.40
1.71,6.65
3.43,5.18
4.48,7.19
2.64,5.13
4.86,8.47
-0.98,20.85
-2.89,39.66
4.00,6.00
1.25,8.06
-1.94,29.38
-0.68,18.56
0.74,10.10
0.95,9.19
1.90,6.21
0.78,9.94
4.20,6.45
4.51,7.27
-0.16,15.00
4.53,7.34
1.41,7.52
0.20,12.86
-1.51,25.38
-4.22,57.17
0.40,11.75
-2.27,32.75
2.91,5.01
-2.95,40.41
-2.08,30.85
-4.22,57.06
1.09,8.65
-4.04,54.59
3.01,5.00
3.92,5.84
3.13,5.02
2.03,5.94
-1.68,26.87
-0.88,20.03
-4.16,56.31
0.71,10.26
3.12,5.02
3.40,5.16
1.47,7.33
-4.09,55.30
-1.08,21.61
1.56,7.06
-3.39,45.88
-2.67,37.18
-1.35,23.93
-2.13,31.35
3.47,5.22
-4.96,68.44
-4.82,66.15
-4.12,55.76
1.41,7.52
1.89,6.22
3.64,5.41
-1.45,24.77
0.62,10.65
3.79,5.62
4.48,7.18
4.51,7.27
3.60,5.36
-1.25,23.10
1.19,8.27
1.97,6.05
2.59,5.17
-1.37,24.14
-2.57,36.00
4.24,6.55
2.72,5.08
1.31,7.84
2.96,5.00
-1.00,20.98
1.15,8.41
-3.00,41.01
-2.96,40.57
-0.72,18.82
2.54,5.21
-0.48,17.09
0.83,9.72
-4.38,59.52
-0.36,16.28
2.63,5.13
-2.67,37.11
-2.64,36.85
-4.06,54.79
1.39,7.58
-1.28,23.29
-3.87,52.14
4.00,6.01
1.04,8.85
-4.03,54.43
-4.08,55.19
-0.74,18.99
-0.90,20.23
-4.95,68.15
2.26,5.55
4.05,6.11
1.76,6.53
-2.70,37.48
-2.02,30.19
0.76,10.01
2.14,5.75
-1.19,22.57
3.74,5.55
-3.91,52.72
-3.71,50.00
-4.63,63.23
-0.28,15.76
0.81,9.78
2.83,5.03
4.84,8.39
-0.98,20.80
0.54,11.03
3.08,5.01
-1.53,25.53
4.32,6.74
3.51,5.26
1.87,6.29
-3.70,49.89
-3.39,45.83
0.69,10.36
3.59,5.35
-0.42,16.68
-0.78,19.25
2.17,5.69
3.97,5.95
4.75,8.05
0.55,10.98
1.16,8.39
-4.11,55.50
-0.56,17.70
-3.68,49.60
3.64,5.40
-3.38,45.76
0.96,9.16
-4.14,56.03
-2.64,36.78
4.65,7.73
1.43,7.46
-2.88,39.61
-1.31,23.57
-3.30,44.68
1.95,6.11
2.08,5.84
-0.62,18.13
-0.97,20.76
0.21,12.77
-2.49,35.18
-1.50,25.21
3.13,5.02
2.13,5.76
-3.96,53.51
-3.46,46.77
2.42,5.34
-1.87,28.69
-0.81,19.55
-0.51,17.29
-4.65,63.56
-0.74,18.96
-3.20,43.39
1.30,7.88
0.46,11.46
-3.64,49.09
-2.72,37.71
1.49,7.27
0.53,11.09
-1.93,29.32
-1.00,21.04
3.55,5.31
-3.74,50.40
-0.09,14.56
-3.73,50.23
-3.43,46.37
4.74,8.02
-2.92,40.04
2.49,5.26
-1.07,21.59
4.33,6.77
-1.68,26.88
-1.22,22.81
-1.57,25.91
-4.43,60.18
-3.25,44.12
-0.50,17.27
-2.64,36.84
-2.93,40.11
-3.71,49.97
4.25,6.57
4.75,8.05
-3.34,45.25
-0.76,19.11
2.33,5.44
0.44,11.57
0.39,11.81
0.96,9.16
-2.80,38.62
-2.67,37.14
-3.43,46.35
3.08,5.01
-2.41,34.32
-1.28,23.30
-2.74,38.00
-4.86,66.75
-3.03,41.33
-2.51,35.35
-2.55,35.82
-2.11,31.08
-4.87,67.00
2.63,5.14
0.76,10.00
-1.72,27.31
3.66,5.44
-3.51,47.32
0.95,9.22
-2.40,34.14
2.72,5.08
3.06,5.00
0.56,10.94
-0.68,18.56
-2.74,37.94
3.50,5.25
1.76,6.53
2.24,5.58
-0.41,16.60
0.37,11.91
-0.86,19.92
-1.67,26.77
-0.45,16.88
-4.13,55.86
1.41,7.54
1.62,6.91
4.69,7.85
2.81,5.03
-3.14,42.65
-3.90,52.66
0.89,9.43
-0.85,19.83
-2.58,36.16
-3.71,50.09
-1.93,29.27
-1.87,28.68
-2.68,37.26
3.38,5.14
-3.60,48.62
-3.23,43.77
-4.26,57.71
3.74,5.55
-3.80,51.19
4.38,6.89
-3.25,44.04
4.25,6.56
-1.40,24.36
1.69,6.71
-3.59,48.47
0.50,11.23
4.40,6.95
-1.40,24.32
4.18,6.39
0.13,13.22
-3.77,50.85
4.93,8.72
-4.72,64.55
2.94,5.00
2.36,5.41
4.63,7.64
1.06,8.76
3.83,5.69
1.05,8.79
-1.62,26.33
-2.97,40.65
2.44,5.31
1.07,8.74
3.36,5.13
1.97,6.05
-4.67,63.79
-2.52,35.50
1.81,6.42
-3.02,41.23
2.96,5.00
1.78,6.48
2.02,5.97
0.26,12.53
3.65,5.42
1.89,6.24
-3.68,49.64
2.16,5.70
1.28,7.95
0.65,10.51
0.63,10.62
-4.95,68.20
1.40,7.54
1.35,7.73
-0.69,18.63
4.10,6.21
3.27,5.08
4.53,7.34
-2.78,38.36
-1.30,23.48
1.46,7.36
3.71,5.51
-1.82,28.26
-1.34,23.83
1.36,7.70
-3.51,47.38
-4.91,67.64
-4.06,54.80
-2.63,36.66
3.72,5.52
2.75,5.06
0.58,10.88
1.43,7.48
1.79,6.46
-1.61,26.27
-1.17,22.40
1.83,6.38
2.14,5.74
-1.27,23.26
2.89,5.01
-0.41,16.65
-2.40,34.18
4.76,8.08
3.85,5.72
-0.05,14.30
-2.45,34.71
-2.84,39.08
3.98,5.96
1.80,6.44
2.32,5.46
-4.10,55.43
0.17,13.04
-3.34,45.18
2.81,5.04
-2.82,38.90
-2.61,36.43
1.88,6.25
2.88,5.02
-0.03,14.16
0.46,11.44
-0.17,15.06
0.79,9.89
1.96,6.07
2.14,5.74
-4.10,55.40
0.64,10.55
1.77,6.50
-1.74,27.45
3.53,5.28
-3.55,47.97
0.35,12.00
3.69,5.48
3.48,5.23
-0.45,16.91
-0.59,17.89
-1.75,27.55
-1.84,28.45
4.80,8.23
-1.13,22.02
-1.64,26.51
