x1,x2,x3,f(x1,x2,x3)
7659121,4090403,4.91,86.54,,
1700196,9299143,4.03,65.07,,
7119074,2331399,9.18,13.13,,
9478817,4521654,9.8,29.81,,
7001557,2200529,1.75,335.49,,
4886073,7872984,8.12,38.97,,
1515488,7750622,7.3,14.7,,
3347582,7538974,1.83,502.42,,
2573564,4523246,5.68,24.11,,
4234619,9830045,6.33,69.23,,
3868487,2384792,5.84,18.04,,
1557809,6065858,6.93,13.14,,
5149152,5988448,3.44,174.38,,
5582276,6123406,8.65,30.52,,
7274945,4481949,6.76,47.56,,
2373378,4119609,4.3,35.35,,
7837972,5123554,2.96,304.97,,
3001967,101515,6.63,0.46,,
2087549,2112702,8.1,4.48,,
5037424,8350465,4.67,128.64,,
1412251,3822049,8.22,5.33,,
6156531,9634862,3.24,376.15,,
6040041,5805702,8.87,29.75,,
86166,6763453,4.5,1.92,,
7173206,7314764,0.79,5651.4,,
4899796,5560535,8.25,26.72,,
8068087,8973320,2.63,697.24,,
2922054,6245198,1.63,458.38,,
2626975,8451181,6.53,34.74,,
8902215,9373421,8.63,74.82,,
1831065,8579839,2.8,133.62,,
1114220,6118569,7.82,7.44,,
9257368,7878530,3.59,377.42,,
3601856,4634281,7.82,18.21,,
4812709,332476,7.41,1.95,,
2360345,1418967,1.93,59.81,,
5364463,8715418,1.32,1783.6,,
5648368,3542770,6.2,34.69,,
6111747,4817193,6.74,43.27,,
775092,6011377,2.12,69.32,,
7885518,8344572,1.56,1799.28,,
6986445,6470389,1.98,769.83,,
1088942,6298327,4.27,25.07,,
1687201,6929788,9.79,8.14,,
8419956,9527095,1.59,2115.26,,
8862077,4955040,2.98,329.05,,
2740301,4011890,6.9,15.41,,
2728394,2449760,1.21,303.27,,
6400978,5612709,4.93,98.53,,
5979731,1981547,2.54,122.77,,
1039463,842978,2.19,12.22,,
9189524,4504093,8.4,39.19,,
2539393,8331524,1.27,876.55,,
9225400,4667896,7.09,57.24,,
3706083,1064440,6.84,5.63,,
9707054,7082921,4.72,205.9,,
6878679,3861074,8.42,25.02,,
266902,7672018,1.8,42.24,,
9118031,2338641,5.64,44.81,,
5442213,2118201,3.62,58.67,,
1050018,2304763,0.94,183.29,,
8209409,9733066,7.25,101.43,,
3878328,166748,8.23,0.64,,
5586115,282465,3.46,8.78,,
8186581,405583,3,24.61,,
2419731,1300632,5.44,7.09,,
324206,2095422,9.7,0.48,,
9475217,4638617,8.22,43.39,,
7151666,4139563,7.56,34.61,,
861772,9313175,3.37,47.23,,
107438,2497487,2.65,2.56,,
8549713,5726671,1.29,1976.52,,
4500554,5335784,6.51,37.83,,
661832,5938531,3.21,25.52,,
4507881,6170639,4.32,99.42,,
1990367,4594596,8.69,8.07,,
3745938,1355385,4.75,15.02,,
8551886,3838703,0.84,3129.59,,
5202164,4845374,4.89,70.44,,
9820899,7825746,6.14,135.96,,
8513529,3921674,7.62,38.35,,
2122981,9310038,4.34,70.07,,
3823340,4621668,0.93,1355.27,,
5048123,2115246,7.92,11.35,,
63073,1180091,3.78,0.35,,
9881075,5833091,9.71,40.77,,
8715152,5320607,8.52,42.65,,
1355729,3458797,9.65,3.36,,
2809609,842554,9.23,1.86,,
2979374,7744453,5.97,43.18,,
8540539,9033421,5.65,161.08,,
4374429,7400568,3.54,172.11,,
4928756,5507152,7.57,31.65,,
9098999,3111397,7.24,36.06,,
4035187,2104571,6.96,11.69,,
2290506,1878184,9.99,2.88,,
2045819,8861971,9.38,13.75,,
9570827,4256802,3.05,291.37,,
7258899,1566924,6.03,20.85,,
6213490,2446217,6.97,20.88,,
559017,960764,5.95,1.01,,
5295008,9363888,8.43,46.56,,
355222,9822525,0.1,23710.05,,
2453400,8273053,3.07,143.91,,
5228494,4500292,0.65,3695.42,,
4848936,5754326,1.14,1427.3,,
7432129,5674718,2.14,614.82,,
5564502,3645247,2.65,193.23,,
1793792,49315,9.67,0.06,,
234416,800711,3.99,0.79,,
8287456,7991394,3.91,289.72,,
4251941,3461953,4.06,59.46,,
9629276,3580971,3.05,247.94,,
3889101,2425559,8.02,9.79,,
9281103,410527,3.09,26.58,,
7846626,4902492,3.55,203.53,,
5801098,4590811,0.19,47923.43,,
4575568,800255,2.78,31.57,,
4933798,5198027,9.94,17.32,,
4499765,8310411,3.07,264.68,,
7885034,1559299,4.63,38.32,,
7470535,9553427,5.98,133.09,,
9345093,3803990,4.53,115.64,,
2050711,1630586,5.53,7.29,,
694550,4975612,8.57,3.14,,
1581035,1827768,1.13,150.7,,
449226,5910899,5.11,6.78,,
5356592,7335243,5.55,85.16,,
3854402,4326755,2.21,227.73,,
9103355,1709413,1.23,687.98,,
8763840,2490015,4.22,81.62,,
6194756,1062835,6.1,11.8,,
4184491,4090175,1.01,1112.37,,
4662633,4195461,3.13,133.13,,
9854206,7241663,6.33,118.9,,
4032371,2816323,5.62,24.02,,
9609585,44054,2.94,3.27,,
8991583,2256920,5.96,38.14,,
257027,322391,1.93,1.49,,
1433323,1467064,8.37,2,,
9143376,1040189,1.93,170.34,,
942108,4770327,3.78,20.93,,
1134122,457116,2.22,7.02,,
382160,1765875,9.47,0.5,,
8141037,9926010,0.32,53167.76,,
7020396,6752851,4.25,175.16,,
524087,442188,5.61,0.49,,
7718475,2053415,1.31,620.95,,
2616435,1761334,0.68,674.83,,
6440611,9247869,2.04,952.27,,
4666091,8524159,8.01,41.34,,
6847537,9185181,6.8,90.69,,
3551499,7414416,6.66,39.6,,
7947984,2605974,4.03,85.06,,
1300238,8944272,5.42,26.45,,
7985704,6509711,8.27,50.76,,
5278894,9997259,2.05,840.65,,
1509703,2900800,8.23,4.31,,
6775844,2366742,4,67,,
931889,6161414,1.86,110.16,,
1466831,602207,0.65,138.81,,
230213,5947503,6.45,2.2,,
8163694,7392304,6.77,87.85,,
6847455,5495268,4.59,119.38,,
78908,8981156,2.26,9.23,,
3759643,2490132,1.99,158.36,,
7853077,1487414,3.71,56.55,,
206848,2962448,5.45,1.38,,
3044507,3497387,1,711.61,,
279354,5728163,6.11,2.86,,
2706004,3416229,6.41,15.03,,
620622,3853182,4.07,9.61,,
3276482,3631839,2.77,103.21,,
776207,1230082,7.91,1.02,,
6071840,9734234,7.49,70.23,,
8299756,8065344,0.17,163952.63,,
7642643,2092130,0.92,1252.71,,
2890038,4785772,0.7,1895.89,,
6629085,6506760,8.38,41.02,,
7186010,1471445,4.23,39.46,,
4023237,1461183,7.32,7.31,,
525247,2041580,8.06,1.1,,
3218767,5970575,3.26,120.63,,
8526083,7434636,7.19,81.85,,
9687243,5215119,7.97,53.13,,
5202898,3862490,9.06,16.34,,
925341,7133206,1.48,202.35,,
833498,600582,2.19,6.93,,
5005162,71525,5.77,0.72,,
8305916,4854249,9.75,28.29,,
5377051,6677998,1.69,842.2,,
9363829,7130980,6.3,112.25,,
85653,8999424,1.7,17.86,,
6586109,7428602,0.44,16851.76,,
7382748,8143390,7.93,63.72,,
9498361,500593,5.43,10.74,,
4691221,9747909,5.04,120.25,,
6641852,8858645,3.52,317.63,,
9668887,9138289,9.93,59.75,,
5811724,2055531,4.68,36.39,,
236346,6158796,6.92,2.03,,
5204092,6188332,0.49,8776.45,,
9490958,9773285,2.93,722.98,,
538139,6566417,5.23,8.64,,
9514736,6868218,8.86,55.59,,
5899337,3828555,7.6,26.11,,
3067102,9576469,5.64,61.67,,
7271073,8323198,0.46,18967.73,,
5433464,3084843,6.14,29.69,,
4756783,5735394,4.18,104.19,,
5593364,4714124,2.86,215.81,,
6446128,3482652,6.2,38.96,,
3670362,2048372,8.26,7.36,,
7804157,7891909,2.08,950.44,,
7935845,7883037,7.36,77.02,,
3043667,6698041,5.64,42.75,,
1078100,4073676,5.05,11.48,,
5229754,4714476,1.67,586.79,,
4607839,4190281,2.2,265.74,,
2270858,8934447,0.44,6944.46,,
3528653,3061520,7.72,12.08,,
4941694,1095136,3.97,22.92,,
9312344,9788257,8.72,80.01,,
3830011,3210432,3.92,53.31,,
3788014,9908430,1.09,2091.3,,
2815866,2091221,2.68,54.65,,
2667844,289252,5.31,1.83,,
7590107,287326,8.24,2.14,,
4260082,1932714,9.82,5.7,,
7558151,1281552,4.45,32.71,,
2530501,3938671,8.25,9.78,,
4481997,544852,9.74,1.72,,
2157991,9267437,5.45,44.99,,
36311,7676723,8.95,0.23,,
4313029,5886499,2.13,374.48,,
7234308,1311871,3.85,42.67,,
5374971,6462001,3.73,166.44,,
9934325,7291837,4.57,231.66,,
7308395,1131251,9.44,6.19,,
8890572,4172509,8.96,30.81,,
6458996,4485890,9.96,19.5,,
7065890,4571412,7.09,42.9,,
6370961,5595746,9.66,25.48,,
6878723,6529445,8.82,38.53,,
3609228,3354640,2.29,153.91,,
6989565,4483929,9.58,22.79,,
5998401,566548,7.25,4.32,,
4968862,1605812,9.16,6.35,,
3180822,7367378,2.43,264.75,,
5629716,5866272,7.86,35.69,,
9385390,6649541,0.08,719092.16,,
2220557,1321631,6.85,4.18,,
1701414,195145,1.18,15.9,,
8792332,3751598,5.73,66.95,,
8660657,1008438,0.55,1906.62,,
3685430,431000,0.78,172.35,,
2934639,737544,8.89,1.83,,
4985047,9039549,4.21,169.78,,
6784521,4354820,5.72,60.22,,
9271425,8320499,4.89,214.88,,
9027832,8889009,8.16,80.5,,
3986018,1902101,8.16,7.6,,
709412,7583774,9.36,4.1,,
2648879,7098408,6.98,25.76,,
5308303,4013995,5.38,49.07,,
9975156,180127,1.36,64.5,,
3853798,7964410,2.24,406.51,,
8336022,3320672,8.44,25.92,,
4709555,5732584,6.29,45.5,,
4796856,9939040,0.29,37140.57,,
628701,6100980,9.34,2.93,,
613742,3940217,4.97,6.54,,
7066759,3706803,7.76,29.05,,
8414378,3473535,0.97,2078.87,,
1800602,3224361,9.77,4.06,,
2674270,2310934,6.58,9.52,,
7334881,3177656,9.04,19.04,,
7424454,1541449,7.32,14.25,,
2449049,6652161,6.43,26.31,,
565289,2337172,1.43,43.04,,
5659019,278563,2.46,17.36,,
8405055,9340259,9.39,59.43,,
645406,9704243,2.29,79.4,,
4118693,4582760,9.23,14.78,,
5327312,4329694,9.97,15.48,,
194359,9161000,7.71,2,,
745372,3798559,1.65,69.18,,
2371695,5118407,3.11,83.77,,
2265194,6740491,3.09,106.86,,
8942091,3833782,3.79,159.56,,
8508526,798330,4.26,24.94,,
6468709,6966103,2.94,348.04,,
9859057,7769406,5.29,182.81,,
1972186,6241892,4.71,37.1,,
5050197,4162601,7.76,23.3,,
6478914,2942807,7.65,21.74,,
63637,9294563,4.12,2.32,,
5308975,3997385,1.12,1125.94,,
60145,5138459,4.77,0.91,,
7081944,8483624,7.47,71.9,,
180616,3701690,5.97,1.25,,
4395761,832793,8.38,3.48,,
9918928,3142967,4.48,103.5,,
7823024,4331259,9.54,24.85,,
7651770,2587464,8.78,17.14,,
6472866,3733055,5.32,56.9,,
962501,6699257,0.74,785.9,,
3716630,1249675,1.84,91.59,,
8378943,61992,2.66,4.89,,
1964581,4446482,1.92,158.8,,
2842536,7592468,4.73,64.28,,
6525778,5907314,4.81,111.32,,
4419517,6421488,9.09,22.91,,
7246073,2463396,0.2,29719.05,,
6442994,3604018,4.17,89.07,,
3583624,7236684,2.06,405.83,,
95453,2484321,5.96,0.44,,
6374290,3715271,1.86,455.53,,
712812,935597,3.24,4.24,,
1109815,6915054,5.29,18.33,,
6354455,6203848,2.7,361.71,,
6285077,6711627,5.47,94.08,,
6385176,976145,2.26,81.54,,
2186703,400451,4.87,2.46,,
2450624,9189115,4.88,63.03,,
1179774,8872663,2,174.55,,
3674810,9001603,1.95,581.86,,
6616778,5059311,5.92,63.84,,
4810805,3208657,1.24,668.84,,
4718563,5093694,6.8,34.7,,
6818318,8166302,0.91,4494.42,,
4662530,7745921,8.79,31.21,,
7882038,1083149,7.37,10.48,,
9909894,375121,5.02,9.84,,
7023216,9258292,6.92,90.72,,
8550578,9923163,1.56,2332.39,,
7748124,109650,2.47,9.32,,
3715910,6804244,1.56,697.13,,
3744958,5949371,4.09,89.05,,
5574242,7398941,3.26,259.55,,
7519588,3121650,0.58,4630.01,,
852489,2286980,2.87,15.79,,
4002978,9926623,2.59,396.15,,
2579879,7716845,2.08,305.64,,
3058529,1337959,9.58,2.97,,
3325644,5274780,7.98,18.37,,
3734241,134697,0.44,171.71,,
9284282,1258934,5.22,28.62,,
9022471,7630370,5,183.7,,
3815030,850617,4.85,9.21,,
368242,7024926,1.36,92.89,,
128277,7609119,5.66,2.03,,
7651683,5975421,7.78,50.47,,
6659447,1689392,3.65,56.34,,
537607,1020717,4.04,2.24,,
6594802,1636605,6.74,15.88,,
7978546,744873,9.58,4.32,,
297011,9737827,7.33,3.59,,
1275607,869321,9.74,0.78,,
5126982,5889638,7.23,38.56,,
2794506,5222710,8.47,13.58,,
579200,9857518,8.67,5.07,,
8894099,3648031,2.6,321.08,,
4349088,6438050,7.1,37.03,,
6951083,5044758,2.28,448.94,,
5661003,7787256,1.62,1121.34,,
1985432,1642810,3.04,23.49,,
3770539,1252335,2.16,67.62,,
577392,4886373,7.47,3.37,,
4506073,3013758,1.43,443.52,,
456857,4756488,6.08,3.92,,
1159342,3142065,0.19,6814.22,,
5957645,4540462,0.68,3852.04,,
6525462,2583859,6.64,25.51,,
104336,2106299,1.39,7.62,,
7876005,8803601,6.03,127.25,,
6996173,2299902,8.04,16.6,,
5504085,7337649,7.37,49.61,,
1397280,605962,8.5,0.78,,
4990144,832869,1.78,87.31,,
1942079,5496403,3.97,45.28,,
5638090,5166370,9.89,19.89,,
7813932,8441213,6.07,119.36,,
5364890,8004066,9.97,28.8,,
1975611,3218180,2.44,71.25,,
5646505,4658744,8.59,23.79,,
1121867,5858874,4.85,18.61,,
6276442,3319287,2.67,194.29,,
8040981,4660563,4.95,102.14,,
6314982,1519603,9.19,7.58,,
5711900,9558481,2.02,895.33,,
1079748,9490906,7.15,13.39,,
309705,9937986,9.86,2.11,,
947979,8428889,4.84,22.73,,
481881,7044837,4.14,13.21,,
2828209,100832,4.01,1.19,,
5366600,461060,7.95,2.61,,
3641198,4205845,1.52,444.96,,
4069686,7575339,7.55,36.13,,
3175306,9788386,3.13,212.08,,
3510799,6617347,4.56,74.49,,
7039242,7523117,7.94,56.08,,
5161954,7879251,1.12,2153.28,,
874209,7449897,4.48,21.64,,
2735922,2241635,2.9,48.59,,
4174953,7146702,3.54,159.27,,
2035546,8799385,2.34,218.54,,
1775273,6866939,8.15,12.26,,
9924011,2827461,2.25,370.87,,
3933290,4684697,7.56,21.53,,
1464106,4751333,6.54,10.84,,
6099412,8889477,2.37,641.51,,
1172073,5451843,8.67,5.67,,
5721967,6539825,7.34,46.36,,
5369722,9845154,4.77,155.18,,
3082902,8297922,5.09,65.99,,
4713464,4020708,0.86,1701.11,,
9462899,3837937,0.72,4740.05,,
3828691,3787510,3.38,84.47,,
6420936,6691299,2.34,523.3,,
8619094,7649434,8.13,66.53,,
8835928,5519677,9.74,34.28,,
8175334,6432535,3.57,276.04,,
3723204,7954116,1.61,764.68,,
1730608,2044950,8.15,3.55,,
1896083,2018491,8.16,3.84,,
1460220,3053353,0.31,3082.84,,
95144,8247073,5.33,1.85,,
4582804,1998709,6.84,13.08,,
4652758,3046805,6.89,19.91,,
5314641,8267301,4.6,138.61,,
7629833,1988117,3.53,81.15,,
5489583,8832917,5.51,106.49,,
461186,2667765,6.84,1.75,,
957960,2987446,7.29,3.59,,
8975224,1967178,2.18,246.93,,
9303715,7553170,9.03,57.51,,
7634197,80800,2.02,10.05,,
424499,1419270,5.43,1.36,,
3803795,4024279,2.28,196.43,,
4481422,4856806,4,90.78,,
4206348,5087022,5.2,52.88,,
851473,1109843,0.3,703.19,,
2694687,8310108,2.41,256.64,,
3932174,4013929,8.15,15.87,,
1798116,2296716,2.6,40.81,,
752662,9698019,6.73,10.74,,
7413467,685195,9.58,3.69,,
2152899,1137474,2.62,23.72,,
5788141,7005673,0.24,48270.95,,
9654890,5883852,0.84,5359.05,,
7830561,3908839,6.77,44.51,,
2929997,91320,9.42,0.2,,
6403228,2424252,8.35,14.84,,
2076689,8670049,9.1,14.5,,
5722987,9540640,9.01,44.9,,
5550403,1991513,0.51,2795.03,,
6010280,8249907,3.87,220.86,,
1363204,6476876,7.78,9.73,,
2156351,4335952,5.32,22.02,,
7343538,8141550,3.79,277.8,,
5688183,1796938,4.43,34.69,,
1270381,3805181,2.79,41.37,,
1960377,5131065,7.12,13.26,,
4184965,7184117,1.57,815.65,,
9260443,2960816,9.19,21.67,,
2826745,6187856,6.54,27.25,,
8341624,6284886,9.71,37.08,,
286266,2301873,6.74,0.97,,
1808808,3141655,5.05,14.86,,
3772066,1485268,3.6,28.79,,
2989340,6033503,0.55,3908.31,,
7907323,6602183,4.26,191.57,,
8974034,8203873,6.42,119.3,,
3984986,6411403,4.34,90.68,,
1248614,9846096,3.06,87.78,,
464223,3911831,8.68,1.61,,
5270630,8842528,0.24,53523.07,,
3606767,4523657,5.91,31.22,,
4084526,8414421,5.43,77.74,,
1769454,9652985,0.72,2174.86,,
6732723,3844861,0.75,3035.58,,
9123577,5698871,5.59,111.23,,
9016505,9658953,8.69,76.94,,
4861132,4640392,3.64,113.83,,
3616402,3392151,1.8,251.35,,
4893718,6308055,4.97,83.51,,
6408311,9264882,4.8,171.99,,
1254253,2303372,7.56,3.38,,
6686926,4194658,9.24,21.94,,
3132667,1640949,0.42,1952.72,,
3750493,7063653,5.06,69.16,,
9025278,5057410,7.13,59.88,,
1805592,2267247,3.81,18.85,,
6719578,4803533,5.65,67.38,,
9444499,9890956,9.62,67.3,,
9948882,627869,8.11,6.34,,
2404372,4610353,6.01,20.51,,
3636701,1679842,9.14,4.88,,
5124695,504343,5.01,6.86,,
5840145,9390313,4.29,198.45,,
4097041,8467944,6.52,54.51,,
1241634,4324294,1.29,213.76,,
7749101,672926,7.61,6.02,,
8697392,1998227,8.62,15.63,,
1074206,3781293,5,10.85,,
6175281,4623050,2.26,372.32,,
4374443,9877732,2.18,608.2,,
2002093,4435637,1.16,442.73,,
1016537,7673975,1.26,327.07,,
9353823,4471909,4.75,123.49,,
7037427,4133407,2.53,303.86,,
1252241,4847645,1.79,126.02,,
9288960,1448627,1.77,287.9,,
3512261,6080584,3.9,93.79,,
2824067,6749989,9.82,13.19,,
6919136,104829,4.15,2.81,,
6867463,131012,2.62,8.73,,
818784,1001174,2.41,9.4,,
4806550,7083382,0.58,6739.1,,
8905544,2320081,5.61,43.75,,
3105291,7911073,4.45,82.64,,
5830933,5279346,5.76,61.85,,
5553677,8489546,1.05,2851.64,,
9124114,6785390,7.45,74.48,,
2702749,4734513,5.94,24.19,,
2555970,3666805,4.53,30.46,,
5030623,2777524,9,11.51,,
3508487,8285549,9.93,19.66,,
3994834,1747596,1.61,180.35,,
1504617,7657954,3.03,84.02,,
5328649,3337397,5.06,46.37,,
7947757,3097780,6.19,42.87,,
4734909,7655103,0.89,3027.45,,
4327783,580164,7.85,2.72,,
4367957,9620606,3.19,275.11,,
2284998,9671196,9.34,16.9,,
6935254,5591608,2.69,358.45,,
6545470,1212882,5.06,20.67,,
299054,1950452,7.82,0.64,,
9129847,1997851,9.28,14.12,,
444612,8226535,4.45,12.32,,
5343218,3637146,8.47,18.07,,
968380,2417913,6.55,3.64,,
9823372,747198,3.95,31.47,,
4949182,4116609,8.48,18.91,,
7487868,6362052,6.73,70.16,,
115041,2253096,2.61,2.55,,
2817104,9315471,8.27,25.6,,
8263842,1368734,1.37,400.66,,
6101325,7427432,9.35,34.58,,
6453896,2883998,3.4,107.41,,
4411112,7656998,0.23,41297.5,,
3135060,9025526,8.55,25.81,,
2938363,4580162,9.29,10.41,,
7239073,8631807,8.94,52.18,,
2277999,7864928,9.85,12.32,,
865194,990978,7.53,1.01,,
4508398,9879169,5.18,110.95,,
4212627,9963761,6.83,60.12,,
3017649,966962,3.56,15.39,,
1455392,664235,0.63,163.1,,
2153475,2917124,5.52,13.78,,
102719,5803973,7.81,0.65,,
9349472,9883598,8.66,82.24,,
9108532,5966867,9.88,37.12,,
604549,6571617,0.35,2182.28,,
9018533,4039184,2.75,322.55,,
5417473,861677,5.33,10.95,,
8056192,6039906,1.57,1319.09,,
7511455,8683627,6.53,102.17,,
7572662,7985296,1.39,2082.08,,
812147,5872190,4.77,13.98,,
3598620,7392123,6.17,46.69,,
7817852,3266362,5.74,51.66,,
9347830,2825183,4.14,102.8,,
8683451,4603593,2.31,499.33,,
8792013,2519762,3.76,104.62,,
1607595,3731388,4.89,16.74,,
2996626,3742573,6.95,15.49,,
4127070,1838798,0.89,644.5,,
2209264,5914036,6.23,22.44,,
8202710,2493297,1.7,471.25,,
2663150,4640527,4.03,50.74,,
6860133,9787772,3.34,400.79,,
7852240,2437837,0.1,125850.15,,
5857847,4662022,7.53,32.12,,
1690610,9956440,4.65,52.04,,
3536345,7406619,5.97,49.07,,
696345,6861338,1.89,89.12,,
6937368,6500956,6.81,64.93,,
8879886,3088611,2.39,321.14,,
809013,8137067,1.01,431.1,,
6834329,8974347,4.1,243.54,,
113524,5654612,1.87,12.23,,
3814136,4118375,2.89,125.45,,
2745703,7425393,8.27,19.87,,
6010061,2353994,8.79,12.23,,
1904456,2590383,9.14,3.94,,
1225783,3267945,0.57,814.03,,
7497549,7437118,2.86,456.11,,
9380809,1097325,6.34,17.11,,
9773956,3582697,0.9,2863.77,,
9535175,1391831,2.14,192.81,,
7381216,4519117,9.77,23.33,,
8661337,4420697,8.29,37.15,,
870759,4735961,0.92,324.11,,
370496,8783850,1.3,128.6,,
599496,2272427,4.17,5.22,,
9354392,5404381,2.76,443.84,,
4654326,3875407,7.21,23.13,,
4894570,1887574,7.92,9.82,,
9299735,1193312,9.43,8.34,,
370820,7330877,9.24,2.13,,
4301789,4029528,1.37,616.54,,
641621,5045867,9.16,2.57,,
1783302,7927324,5.84,27.64,,
1050522,9396895,2.38,116,,
4883129,3247254,0.41,6322.64,,
5417668,5511510,0.83,2889.27,,
8651213,5846715,6.78,73.38,,
3390606,8797287,3.44,168.26,,
9171800,7003679,2.05,1016.25,,
9974749,5105695,3.59,263.8,,
6634180,9125613,2.74,539.58,,
9585647,2827672,2.02,443.21,,
5808955,4999458,9.54,21.29,,
2167678,9690154,0.05,472879.38,,
8652433,7238583,4.91,173.03,,
6200120,764753,0.45,1597.13,,
2148557,633811,3.36,8.06,,
1661352,5627524,8.18,9.32,,
251012,703726,6.83,0.25,,
1928437,1136815,8.38,2.08,,
8486959,4372684,0.69,5267.26,,
5270393,1425718,2.15,108.32,,
2745634,314866,8.07,0.89,,
4003328,7792767,2.68,289.32,,
4346522,6490230,4.8,81.57,,
6019283,8357526,3.99,210.79,,
3958114,8283614,3.19,215.07,,
6069947,9513016,6.47,91.97,,
6748445,433639,2.6,28.95,,
5701933,8321010,7.5,56.27,,
5852381,6793040,3.39,230.93,,
7362413,6025313,5.5,97.75,,
2596590,8441330,3.75,103.75,,
2975417,3452740,8.82,8.81,,
8491840,2673823,1.51,660.71,,
2185140,9831917,6.72,31.78,,
121128,5109519,8.9,0.52,,
9231941,4758734,2.55,449.42,,
5369509,8786904,7.75,52.41,,
6417851,238631,6.23,2.63,,
2853802,4677424,8.19,13.29,,
5724107,1854807,0.79,1140.3,,
2958388,7535220,3.48,123.15,,
9532576,3074252,5.43,66.21,,
7931138,1751427,4.93,38.18,,
9513020,7037500,1.87,1281.31,,
5140854,1963506,8.94,8.42,,
963497,659474,7.93,0.67,,
4170690,8053213,0.35,18137.21,,
695082,5825537,5.97,7.59,,
2918041,1182823,8.4,3.27,,
9005260,3503255,3.28,195.96,,
3268190,9805691,9.8,22.26,,
7651171,5440333,2.83,346.66,,
3208776,1698792,4.37,19.05,,
4667782,8599362,7.72,44.95,,
830208,296073,7.63,0.28,,
7571292,4539653,4.76,101.4,,
9027216,2287201,1.72,468.39,,
3804031,7015592,7.93,28.29,,
1084560,9181664,1.46,312.92,,
5101295,1397270,9.49,5.28,,
7290778,3657419,5.16,66.89,,
8274488,7515272,6.92,86.64,,
5955272,155849,2.81,7.85,,
2055824,8797747,3.61,92.64,,
2119204,4020066,9.62,6.15,,
2035224,5268484,7.16,13.94,,
2271238,1088016,5.48,5.5,,
8614898,4094563,8.76,30.66,,
9656332,9837213,5.33,223.16,,
5434148,202635,1.3,43.79,,
3452149,5955270,1.48,627.82,,
3550583,5246296,9.46,13.9,,
3027722,9634480,7.86,31.5,,
920705,6011145,6.76,8.08,,
219380,2910091,1.16,31.62,,
3449375,6348188,5.84,42.77,,
8758988,2617465,1.84,450.08,,
492914,888332,5.5,0.97,,
681597,765057,4.4,1.8,,
3275421,5078273,4.42,56.75,,
341762,9919319,5.31,8.02,,
3293496,4709824,3.19,101.94,,
7389736,3694801,8.29,26.52,,
1897953,4351243,3.42,47.08,,
6618063,3767684,8.45,23.32,,
2760177,772125,4.5,7.04,,
6276556,3052716,1.88,361.71,,
1799541,4869058,1.93,156.91,,
154354,4941154,4.08,3.06,,
9674481,2657171,4.22,96.29,,
823382,8738240,8.08,7.35,,
8175515,6288082,4.73,153.26,,
1018964,7024962,0.91,581.91,,
1098085,7985476,4.27,32.03,,
1854043,3957938,0.58,1439.99,,
7948861,9549001,8.82,65.15,,
1326550,8209137,6.09,19.6,,
5894253,2073018,0.3,9097.01,,
9265157,8052221,7.78,82.19,,
5981202,3317202,5.8,39.3,,
7588273,4895133,3.53,198.71,,
482293,7981901,6.36,6.35,,
6770233,1230157,0.09,64435.49,,
3703084,5736025,4.61,66.8,,
8609487,6926771,8.51,54.98,,
4482139,2202369,7.23,12.59,,
4631387,331337,4.93,4.21,,
6790934,8516309,2.53,600.65,,
9814329,1513409,3.67,73.43,,
8180779,901142,5.37,17.03,,
873927,2394298,5.79,4.17,,
485221,1131998,6.87,0.78,,
